Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Guinea-Bissau,80.0,71.0,54.0,54.0,116.0,116.0,133.0,133.0,133.0,126.0,125.0,127.9,147.6,147.6,147.6
Mauritius,1600.0,1600.0,1965.0,2012.0,1949.0,2339.0,2231.0,2400.0,2041.0,2259.0,2631.0,2673.0,2788.0,2788.0,2788.0
Turkmenistan,2700.0,2970.0,3355.0,4000.0,4700.0,5818.0,7567.0,11920.0,9672.0,10550.0,16160.0,15480.0,17130.0,17130.0,17130.0
Saudi Arabia,66900.0,71000.0,86530.0,113000.0,165000.0,207800.0,226700.0,313400.0,235300.0,237900.0,381500.0,388400.0,376300.0,376300.0,376300.0
Kyrgyzstan,475.0,488.0,548.0,646.7,759.0,810.8,1337.0,1847.0,1682.0,1783.0,2294.0,1921.0,1881.0,1881.0,1881.0
Laos,325.0,345.0,332.0,365.5,379.0,655.0,970.0,1163.0,1215.0,1474.0,2280.0,1984.0,2313.0,2313.0,2313.0
Serbia and Montenegro,2200.0,2400.0,2667.0,3245.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
British Virgin Islands,6.2,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,35.2,38.5,26.0,26.0,26.0,26.0
Mexico,159000.0,158400.0,164800.0,182400.0,213700.0,250000.0,271900.0,291300.0,303000.0,298500.0,377400.0,371400.0,370900.0,370900.0,370900.0
Austria,70000.0,70000.0,83450.0,102700.0,122500.0,134300.0,162100.0,179100.0,157400.0,147500.0,164100.0,70.0,165600.0,165600.0,165600.0
Fiji,572.0,442.0,609.0,609.0,719.6,719.6,1202.0,1202.0,1202.0,625.3,991.6,932.4,1026.0,1026.0,1026.0
Malaysia,94400.0,95200.0,98400.0,123500.0,147100.0,160800.0,176400.0,198700.0,192800.0,197000.0,239800.0,227700.0,230700.0,230700.0,230700.0
South Africa,32299.999999999996,31800.0,36770.0,41970.0,50910.0,63770.0,76190.0,86120.0,76860.0,85700.0,101200.0,93480.0,91050.0,91050.0,91050.0
Tajikistan,640.0,710.0,750.0,1130.0,950.0,1512.0,1606.0,1575.0,1318.0,1303.0,1746.0,826.6,1163.0,1163.0,1163.0
Cape Verde,27.3,30.0,50.68,61.11,73.35,88.0,76.5,105.0,114.0,97.8,205.1,NA,NA,NA,NA
Yemen,3900.0,3400.0,3920.0,4468.0,6387.0,7285.0,7311.0,8977.0,7462.0,7718.0,7958.0,7570.0,6694.0,6694.0,6694.0
Saint Pierre and Miquelon,12.0,12.0,10.0,10.0,7.0,5.5,5.5,5.5,5.5,5.5,5.5,6.641,6.641,6.641,6.641
Belarus,7500.0,7700.0,9413.0,11470.0,16140.0,19840.0,24470.0,33040.0,24490.0,25350.0,46600.0,45570.0,42060.0,42060.0,42060.0
Spain,122200.0,122200.0,159400.0,172500.0,194300.0,216500.0,256700.0,285900.0,268300.0,253000.0,303800.0,291600.0,458000.0,458000.0,458000.0
"Congo, Democratic Republic of the",750.0,1200.0,1417.0,1417.0,1108.0,1108.0,1587.0,6100.0,3800.0,8350.0,11280.0,8872.0,9936.0,9936.0,9936.0
Nicaragua,609.5,637.0,632.0,750.0,1550.0,1978.0,2313.0,2675.0,3182.0,3157.0,4160.0,4157.0,2401.0,2401.0,2401.0
Panama,5900.0,5800.0,5237.0,5699.0,7481.0,8509.0,9312.0,10290.0,12520.0,11330.0,17970.0,18880.0,18870.0,18870.0,18870.0
Uruguay,2240.0,2100.0,2164.0,2200.0,3550.0,4387.0,5063.0,7084.0,7413.0,8069.000000000001,9812.0,9890.0,10500.0,10500.0,10500.0
Denmark,56300.0,56300.0,64160.0,73060.0,84950.0,90900.0,101200.0,114900.0,99370.0,96580.0,110800.0,104900.0,106000.0,106000.0,106000.0
Georgia,515.0,515.0,615.0,909.4,1400.0,1667.0,2104.0,2428.0,2290.0,2460.0,3324.0,3458.0,2618.0,2618.0,2618.0
Iraq,15800.0,13000.0,7542.0,10100.0,17780.0,28410.0,38140.0,58810.0,49100.0,51760.0,88270.0,94210.0,91990.0,91990.0,91990.0
Martinique,250.0,250.0,250.0,250.0,404.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,757.0,720.0,568.0,568.0,822.0,822.0,830.0,868.0,849.0,901.9,1000.0,1004.0,1060.0,1060.0,1060.0
Svalbard,NA,NA,NA,NA,NA,197.6,197.6,197.6,197.6,197.6,NA,NA,NA,NA,NA
Brazil,57800.0,59400.0,73280.0,95000.0,115100.0,137800.0,160600.0,197900.0,199700.0,201900.0,256000.0,242600.0,244800.0,244800.0,244800.0
Russia,104600.0,104600.0,134400.0,162500.0,245000.0,303900.0,355500.0,471600.0,376700.0,400100.0,542500.0,528000.0,515000.0,515000.0,515000.0
"Gambia, The",139.2,138.0,156.0,114.4,140.3,135.0,88.0,85.0,107.0,104.3,103.3,111.8,113.2,113.2,113.2
Oman,10900.0,10600.0,11700.0,13140.0,19010.0,21200.0,23100.0,37720.0,36120.0,36600.0,48430.0,52140.0,56220.0,56220.0,56220.0
"Korea, North",826.0,842.0,1044.0,1200.0,1275.0,1340.0,1466.0,1684.0,1997.0,1997.0,4707.0,4707.0,3954.0,3954.0,3954.0
Wallis and Futuna,250.0,250.0,250.0,250.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
Pitcairn Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Reunion,214.0,214.0,214.0,214.0,248.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peru,7300.0,7600.0,8954.0,12300.0,15950.0,23750.0,27960.0,31530.0,33730.0,35560.0,47380.0,45640.0,41480.0,41480.0,41480.0
Monaco,NA,NA,NA,NA,656.5,716.3,716.3,716.3,716.3,716.3,711.0,864.6,1115.0,1115.0,1115.0
Tunisia,6600.0,6800.0,8035.0,9926.0,10300.0,11510.0,15150.0,19220.0,16110.0,16430.0,17870.0,17070.0,17460.0,17460.0,17460.0
Gaza Strip,603.0,603.0,603.0,205.0,270.0,301.0,301.0,339.0,NA,NA,NA,NA,NA,NA,NA
Philippines,37000.0,35100.0,34560.0,38630.0,41250.0,46160.0,49320.0,48200.0,45890.0,50680.0,52170.0,46280.0,47450.0,47450.0,47450.0
Liechtenstein,2470.0,2470.0,2470.0,2470.0,2470.0,2470.0,2470.0,2470.0,3920.0,2830.0,3325.0,3760.0,3801.0,3801.0,3801.0
Israel,28000.0,28100.0,29320.0,34410.0,40140.0,43730.0,50370.0,57160.0,54310.0,55670.0,64739.99999999999,62320.0,60670.0,60670.0,60670.0
Macedonia,NA,NA,1346.0,1629.0,2047.0000000000002,2396.0,3350.0,3971.0,3171.0,3296.0,4338.0,3975.0,4267.0,4267.0,4267.0
Netherlands Antilles,276.0,553.0,1579.0,1579.0,2076.0,2076.0,3710.0,3710.0,NA,NA,NA,NA,NA,NA,NA
Sweden,80600.0,80600.0,102800.0,121700.0,126600.0,153700.0,170100.0,185900.0,162600.0,160400.0,177600.0,184800.0,181500.0,181500.0,181500.0
Saint Lucia,68.3,68.3,66.0,66.0,82.0,82.0,288.0,288.0,288.0,130.0,209.6,190.1,206.8,206.8,206.8
French Polynesia,205.0,260.0,244.0,244.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,200.0,200.0,200.0,200.0
Guatemala,2900.0,2700.0,2763.0,2911.0,3940.0,6025.0,6940.0,7848.0,8470.0,8566.0,9864.0,10110.0,10290.0,10290.0,10290.0
Paraguay,2200.0,2000.0,2727.0,2936.0,3130.0,4838.0,5463.0,7769.0,7606.0,8312.0,4700.0,11900.0,14700.0,14700.0,14700.0
Papua New Guinea,1800.0,1800.0,1938.0,2437.0,2833.0,4128.0,4686.0,5719.0,5976.0,5746.0,7362.0,5602.0,5392.0,5392.0,5392.0
Japan,383800.0,383800.0,447100.0,538800.0,550500.0,615800.0,678100.0,746500.0,735800.0,730100.0,792900.0,776600.0,697000.0,697000.0,697000.0
Mayotte,3.44,3.44,3.44,3.44,4.85,6.5,6.5,6.5,6.5,NA,NA,NA,NA,NA,NA
Puerto Rico,38500.0,46900.0,46900.0,46900.0,46900.0,46900.0,46900.0,46900.0,46900.0,68860.0,58910.0,67300.0,69750.0,69750.0,69750.0
Rwanda,61.0,68.0,73.33,69.78,98.0,146.0,184.0,210.0,226.0,234.2,358.1,512.0,538.3,538.3,538.3
Hungary,31400.0,31400.0,42030.0,54620.0,61750.0,73510.0,87770.0,106600.0,93740.0,93290.0,105100.0,90230.0,92980.0,92980.0,92980.0
Cook Islands,9.1,9.1,9.1,9.1,5.222,5.222,5.222,5.222,5.222,5.222,5.222,5.222,5.222,5.222,5.222
Kazakhstan,10500.0,10300.0,12720.0,18470.0,30090.0,38760.0,48350.0,71970.0,59230.0,60840.0,88610.0,86930.0,87230.0,87230.0,87230.0
Montenegro,NA,NA,NA,NA,171.3,171.3,171.3,171.3,171.3,171.3,640.0,489.2,489.2,489.2,489.2
Nauru,25.3,27.0,18.0,640.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0
