LOCATION,SUBJECT,TIME,Value
ISL,BUPPSRY,2011,29.195244
ISL,BUPPSRY,2012,29.207808
ISL,BUPPSRY,2013,27.830322
ISL,BUPPSRY,2014,26.74341
ISL,BUPPSRY,2015,25.303907
ISL,BUPPSRY,2016,22.001961
ISL,TRY,2003,27.861868
ISL,TRY,2004,27.94356
ISL,TRY,2005,29.471401
ISL,TRY,2006,30.411818
ISL,TRY,2007,30.804794
ISL,TRY,2008,31.591888
ISL,TRY,2009,32.907246
ISL,TRY,2010,32.632442
ISL,TRY,2011,33.774651
ISL,TRY,2012,35.01783
ISL,TRY,2013,36.08242
ISL,TRY,2014,37.088051
ISL,TRY,2015,38.841152
ISL,TRY,2016,40.475002
ISL,UPPSRY,2003,37.875629
ISL,UPPSRY,2004,38.412827
ISL,UPPSRY,2005,38.702599
ISL,UPPSRY,2006,38.268692
ISL,UPPSRY,2007,38.3759
ISL,UPPSRY,2008,37.467621
ISL,UPPSRY,2009,37.08683
ISL,UPPSRY,2010,38.085266
ISL,UPPSRY,2011,37.030106
ISL,UPPSRY,2012,35.774364
ISL,UPPSRY,2013,36.087257
ISL,UPPSRY,2014,36.168541
ISL,UPPSRY,2015,35.854942
ISL,UPPSRY,2016,37.523037
IRL,BUPPSRY,1989,61.960426
IRL,BUPPSRY,1991,59.80291
IRL,BUPPSRY,1992,57.777081
IRL,BUPPSRY,1994,54.771759
IRL,BUPPSRY,1995,52.839344
IRL,BUPPSRY,2000,42.706924
IRL,BUPPSRY,2001,44.735104
IRL,BUPPSRY,2002,40.004444
IRL,BUPPSRY,2003,38.298161
IRL,BUPPSRY,2004,37.160995
IRL,BUPPSRY,2005,35.466724
IRL,BUPPSRY,2006,33.656101
IRL,BUPPSRY,2007,32.273792
IRL,BUPPSRY,2008,30.546635
IRL,BUPPSRY,2009,28.832077
IRL,BUPPSRY,2010,27.225185
IRL,BUPPSRY,2011,26.365326
IRL,BUPPSRY,2012,25.367115
IRL,BUPPSRY,2013,23.273964
IRL,BUPPSRY,2014,21.187292
IRL,BUPPSRY,2015,20.182577
IRL,TRY,1989,14.758701
IRL,TRY,1991,15.902357
IRL,TRY,1992,16.950533
IRL,TRY,1994,18.557516
IRL,TRY,1995,19.893375
IRL,TRY,2000,21.613003
IRL,TRY,2001,23.577002
IRL,TRY,2002,24.814322
IRL,TRY,2003,26.308289
IRL,TRY,2004,27.820133
IRL,TRY,2005,29.074234
IRL,TRY,2006,31.095585
IRL,TRY,2007,32.39011
IRL,TRY,2008,33.902611
IRL,TRY,2009,35.822323
IRL,TRY,2010,37.584061
IRL,TRY,2011,38.162312
IRL,TRY,2012,39.69788
IRL,TRY,2013,41.47068
IRL,TRY,2014,40.967049
IRL,TRY,2015,42.806118
IRL,UPPSRY,1989,23.280872
IRL,UPPSRY,1991,24.294731
IRL,UPPSRY,1992,25.272387
IRL,UPPSRY,1994,26.670725
IRL,UPPSRY,1995,27.267282
IRL,UPPSRY,2000,35.680077
IRL,UPPSRY,2001,31.687897
IRL,UPPSRY,2002,35.181232
IRL,UPPSRY,2003,35.393551
IRL,UPPSRY,2004,35.018871
IRL,UPPSRY,2005,35.459042
IRL,UPPSRY,2006,35.248314
IRL,UPPSRY,2007,35.336098
IRL,UPPSRY,2008,35.550751
IRL,UPPSRY,2009,35.3456
IRL,UPPSRY,2010,35.190754
IRL,UPPSRY,2011,35.472363
IRL,UPPSRY,2012,34.935005
IRL,UPPSRY,2013,35.255356
IRL,UPPSRY,2014,37.845661
IRL,UPPSRY,2015,37.011307
ITA,BUPPSRY,1989,74.324593
ITA,BUPPSRY,1991,71.787415
ITA,BUPPSRY,1992,71.566925
ITA,BUPPSRY,1994,66.810402
ITA,BUPPSRY,1995,65.061142
ITA,BUPPSRY,1998,59.284374
ITA,BUPPSRY,1999,57.758488
ITA,BUPPSRY,2000,57.886444
ITA,BUPPSRY,2001,56.725201
ITA,BUPPSRY,2002,55.637676
ITA,BUPPSRY,2003,51.586433
ITA,BUPPSRY,2004,51.4006
ITA,BUPPSRY,2005,49.913864
ITA,BUPPSRY,2006,48.710896
ITA,BUPPSRY,2007,47.700294
ITA,BUPPSRY,2008,46.687767
ITA,BUPPSRY,2009,45.698818
ITA,BUPPSRY,2010,44.825645
ITA,BUPPSRY,2011,43.971539
ITA,BUPPSRY,2012,42.763065
ITA,BUPPSRY,2013,41.84333
ITA,BUPPSRY,2014,40.693222
ITA,BUPPSRY,2015,40.108776
ITA,BUPPSRY,2016,39.856853
ITA,TRY,1989,5.6654496
ITA,TRY,1991,6.0649128
ITA,TRY,1992,6.3786483
ITA,TRY,1994,7.5035934
ITA,TRY,1995,7.9192142
ITA,TRY,1998,8.5931797
ITA,TRY,1999,9.2728176
ITA,TRY,2000,9.3770475
ITA,TRY,2001,10.04891
ITA,TRY,2002,10.367989
ITA,TRY,2003,10.460108
ITA,TRY,2004,11.59316
ITA,TRY,2005,12.224514
ITA,TRY,2006,12.872448
ITA,TRY,2007,13.578119
ITA,TRY,2008,14.357011
ITA,TRY,2009,14.510798
ITA,TRY,2010,14.802574
ITA,TRY,2011,14.935372
ITA,TRY,2012,15.708264
ITA,TRY,2013,16.289694
ITA,TRY,2014,16.910578
ITA,TRY,2015,17.546457
ITA,TRY,2016,17.723593
ITA,UPPSRY,1989,20.009956
ITA,UPPSRY,1991,22.147673
ITA,UPPSRY,1992,22.05443
ITA,UPPSRY,1994,25.686005
ITA,UPPSRY,1995,27.019644
ITA,UPPSRY,1998,32.122448
ITA,UPPSRY,1999,32.968697
ITA,UPPSRY,2000,32.736511
ITA,UPPSRY,2001,33.225887
ITA,UPPSRY,2002,33.994335
ITA,UPPSRY,2003,37.953461
ITA,UPPSRY,2004,37.006237
ITA,UPPSRY,2005,37.861622
ITA,UPPSRY,2006,38.416656
ITA,UPPSRY,2007,38.721588
ITA,UPPSRY,2008,38.955219
ITA,UPPSRY,2009,39.790382
ITA,UPPSRY,2010,40.37178
ITA,UPPSRY,2011,41.093086
ITA,UPPSRY,2012,41.528671
ITA,UPPSRY,2013,41.866974
ITA,UPPSRY,2014,42.396198
ITA,UPPSRY,2015,42.344765
ITA,UPPSRY,2016,42.419556
JPN,TRY,1997,30.531231
JPN,TRY,1998,30.627626
JPN,TRY,1999,31.847042
JPN,TRY,2000,33.615494
JPN,TRY,2001,34.13689
JPN,TRY,2002,36.575481
JPN,TRY,2003,37.422066
JPN,TRY,2004,38.693394
JPN,TRY,2005,39.939026
JPN,TRY,2006,40.464294
JPN,TRY,2007,41.024883
JPN,TRY,2008,42.842262
JPN,TRY,2009,43.764038
JPN,TRY,2010,44.809975
JPN,TRY,2011,46.364063
JPN,TRY,2012,46.619377
JPN,TRY,2013,47.311993
JPN,TRY,2014,48.185074
JPN,TRY,2015,49.541573
JPN,TRY,2016,50.496956
KOR,BUPPSRY,1995,40.236736
KOR,BUPPSRY,1997,37.931839
KOR,BUPPSRY,1998,33.600086
KOR,BUPPSRY,1999,32.577736
KOR,BUPPSRY,2000,31.690405
KOR,BUPPSRY,2001,30.354988
KOR,BUPPSRY,2002,29.187298
KOR,BUPPSRY,2003,26.810965
KOR,BUPPSRY,2004,25.555859
KOR,BUPPSRY,2005,24.467546
KOR,BUPPSRY,2006,23.338377
KOR,BUPPSRY,2007,22.128119
KOR,BUPPSRY,2008,20.856735
KOR,BUPPSRY,2009,20.068058
KOR,BUPPSRY,2010,19.552372
KOR,BUPPSRY,2011,18.610392
KOR,BUPPSRY,2012,17.580446
KOR,BUPPSRY,2013,16.297365
KOR,BUPPSRY,2014,15.021633
KOR,BUPPSRY,2015,14.196984
KOR,BUPPSRY,2016,13.121904
KOR,TRY,1995,18.117176
KOR,TRY,1997,19.752064
KOR,TRY,1998,22.474796
KOR,TRY,1999,23.132532
KOR,TRY,2000,23.920727
KOR,TRY,2001,24.976711
KOR,TRY,2002,26.02903
KOR,TRY,2003,29.45536
KOR,TRY,2004,30.475597
KOR,TRY,2005,31.605495
KOR,TRY,2006,32.930244
KOR,TRY,2007,34.611725
KOR,TRY,2008,36.556026
KOR,TRY,2009,38.66198
KOR,TRY,2010,39.719578
KOR,TRY,2011,40.408531
KOR,TRY,2012,41.730968
KOR,TRY,2013,43.112762
KOR,TRY,2014,44.569664
KOR,TRY,2015,45.490902
KOR,TRY,2016,46.858822
KOR,UPPSRY,1995,41.646088
KOR,UPPSRY,1997,42.316097
KOR,UPPSRY,1998,43.925117
KOR,UPPSRY,1999,44.289734
KOR,UPPSRY,2000,44.388866
KOR,UPPSRY,2001,44.668301
KOR,UPPSRY,2002,44.783672
KOR,UPPSRY,2003,43.733677
KOR,UPPSRY,2004,43.968544
KOR,UPPSRY,2005,43.926956
KOR,UPPSRY,2006,43.731377
KOR,UPPSRY,2007,43.260159
KOR,UPPSRY,2008,42.587238
KOR,UPPSRY,2009,41.269958
KOR,UPPSRY,2010,40.72805
KOR,UPPSRY,2011,40.981075
KOR,UPPSRY,2012,40.688583
KOR,UPPSRY,2013,40.589874
KOR,UPPSRY,2014,40.408703
KOR,UPPSRY,2015,40.312115
KOR,UPPSRY,2016,40.019276
LUX,BUPPSRY,2000,39.080746
LUX,BUPPSRY,2005,34.146366
LUX,BUPPSRY,2006,34.479065
LUX,BUPPSRY,2007,34.264404
LUX,BUPPSRY,2008,32.058296
LUX,BUPPSRY,2009,22.655592
LUX,BUPPSRY,2010,22.322315
LUX,BUPPSRY,2011,22.742352
LUX,BUPPSRY,2012,21.69751
LUX,BUPPSRY,2013,19.512997
LUX,BUPPSRY,2014,18.023409
LUX,BUPPSRY,2015,25.391632
LUX,BUPPSRY,2016,21.180861
LUX,TRY,2000,18.284153
LUX,TRY,2005,26.549366
LUX,TRY,2006,23.993208
LUX,TRY,2007,26.512686
LUX,TRY,2008,27.653927
LUX,TRY,2009,34.795971
LUX,TRY,2010,35.475895
LUX,TRY,2011,37.034779
LUX,TRY,2012,39.110382
LUX,TRY,2013,40.673241
LUX,TRY,2014,45.935593
LUX,TRY,2015,39.794865
LUX,TRY,2016,42.856003
LUX,UPPSRY,2000,42.635101
LUX,UPPSRY,2005,39.304268
LUX,UPPSRY,2006,41.527729
LUX,UPPSRY,2007,39.222908
LUX,UPPSRY,2008,40.287777
LUX,UPPSRY,2009,42.548435
LUX,UPPSRY,2010,42.20179
LUX,UPPSRY,2011,40.22287
LUX,UPPSRY,2012,39.192108
LUX,UPPSRY,2013,39.813763
LUX,UPPSRY,2014,36.041
LUX,UPPSRY,2015,34.813503
LUX,UPPSRY,2016,35.963139
MEX,BUPPSRY,1997,72.207962
MEX,BUPPSRY,1998,72.002563
MEX,BUPPSRY,1999,72.845215
MEX,BUPPSRY,2000,70.91008
MEX,BUPPSRY,2001,70.337532
MEX,BUPPSRY,2002,70.016335
MEX,BUPPSRY,2003,70.124634
MEX,BUPPSRY,2004,68.566475
MEX,BUPPSRY,2005,71.844093
MEX,BUPPSRY,2006,70.973122
MEX,BUPPSRY,2007,70.421989
MEX,BUPPSRY,2008,70.091904
MEX,BUPPSRY,2009,68.709137
MEX,BUPPSRY,2010,67.913872
MEX,BUPPSRY,2011,66.860298
MEX,BUPPSRY,2012,66.014343
MEX,BUPPSRY,2013,65.209229
MEX,BUPPSRY,2014,64.907104
MEX,BUPPSRY,2015,64.336807
MEX,BUPPSRY,2016,63.365211
MEX,TRY,1997,13.244137
MEX,TRY,1998,13.459542
MEX,TRY,1999,13.164485
MEX,TRY,2000,14.635047
MEX,TRY,2001,15.109115
MEX,TRY,2002,15.364734
MEX,TRY,2003,15.5543
MEX,TRY,2004,16.568291
MEX,TRY,2005,12.723972
MEX,TRY,2006,13.26213
MEX,TRY,2007,13.55181
MEX,TRY,2008,13.672557
MEX,TRY,2009,14.308427
MEX,TRY,2010,14.654601
MEX,TRY,2011,15.012249
MEX,TRY,2012,15.709545
MEX,TRY,2013,16.20183
MEX,TRY,2014,15.996383
MEX,TRY,2015,16.278801
MEX,TRY,2016,16.818605
MEX,UPPSRY,1997,14.5479
MEX,UPPSRY,1998,14.537898
MEX,UPPSRY,1999,13.990302
MEX,UPPSRY,2000,14.454871
MEX,UPPSRY,2001,14.553352
MEX,UPPSRY,2002,14.618934
MEX,UPPSRY,2003,14.321067
MEX,UPPSRY,2004,14.865237
MEX,UPPSRY,2005,15.431935
MEX,UPPSRY,2006,15.764752
MEX,UPPSRY,2007,16.026201
MEX,UPPSRY,2008,16.235542
MEX,UPPSRY,2009,16.982433
MEX,UPPSRY,2010,17.431528
MEX,UPPSRY,2011,18.127449
MEX,UPPSRY,2012,18.276108
MEX,UPPSRY,2013,18.58894
MEX,UPPSRY,2014,19.09651
MEX,UPPSRY,2015,19.38439
MEX,UPPSRY,2016,19.816181
NLD,BUPPSRY,1990,45.222771
NLD,BUPPSRY,1991,43.743805
NLD,BUPPSRY,1992,42.071236
NLD,BUPPSRY,1994,40.196198
NLD,BUPPSRY,1995,38.790455
NLD,BUPPSRY,1998,35.686409
NLD,BUPPSRY,2000,35.143627
NLD,BUPPSRY,2001,34.89233
NLD,BUPPSRY,2002,32.165543
NLD,BUPPSRY,2003,30.776005
NLD,BUPPSRY,2004,29.093763
NLD,BUPPSRY,2005,28.181055
NLD,BUPPSRY,2006,27.63452
NLD,BUPPSRY,2007,26.816864
NLD,BUPPSRY,2008,26.708052
NLD,BUPPSRY,2009,26.604006
NLD,BUPPSRY,2010,27.026423
NLD,BUPPSRY,2011,27.715986
NLD,BUPPSRY,2012,26.576496
NLD,BUPPSRY,2013,24.204819
NLD,BUPPSRY,2014,24.098568
NLD,BUPPSRY,2015,23.600424
NLD,BUPPSRY,2016,22.9333
NLD,TRY,1990,19.184652
NLD,TRY,1991,19.586224
NLD,TRY,1992,20.858746
NLD,TRY,1994,21.390118
NLD,TRY,1995,21.970234
NLD,TRY,1998,24.219467
NLD,TRY,2000,23.375116
NLD,TRY,2001,23.205473
NLD,TRY,2002,25.02088
NLD,TRY,2003,27.545015
NLD,TRY,2004,29.537558
NLD,TRY,2005,30.11544
NLD,TRY,2006,30.189871
NLD,TRY,2007,30.803967
NLD,TRY,2008,32.167362
NLD,TRY,2009,32.785397
NLD,TRY,2010,32.389164
NLD,TRY,2011,32.041344
NLD,TRY,2012,34.398335
NLD,TRY,2013,33.869305
NLD,TRY,2014,34.419815
NLD,TRY,2015,35.330765
NLD,TRY,2016,35.999168
NLD,UPPSRY,1990,35.592579
NLD,UPPSRY,1991,36.669971
NLD,UPPSRY,1992,37.070019
NLD,UPPSRY,1994,38.413685
NLD,UPPSRY,1995,39.239311
NLD,UPPSRY,1998,40.094124
NLD,UPPSRY,2000,41.481255
NLD,UPPSRY,2001,41.902199
NLD,UPPSRY,2002,42.813576
NLD,UPPSRY,2003,41.678982
NLD,UPPSRY,2004,41.368679
NLD,UPPSRY,2005,41.703503
NLD,UPPSRY,2006,42.17561
NLD,UPPSRY,2007,42.379169
NLD,UPPSRY,2008,41.124588
NLD,UPPSRY,2009,40.6106
NLD,UPPSRY,2010,40.584415
NLD,UPPSRY,2011,40.242668
NLD,UPPSRY,2012,39.025169
NLD,UPPSRY,2013,41.925877
NLD,UPPSRY,2014,41.481617
NLD,UPPSRY,2015,41.06881
NLD,UPPSRY,2016,41.067532
NZL,BUPPSRY,1981,66.995567
NZL,BUPPSRY,1990,43.447365
NZL,BUPPSRY,1991,44.373329
NZL,BUPPSRY,1992,43.602989
NZL,BUPPSRY,1994,42.728489
NZL,BUPPSRY,1995,40.922394
NZL,BUPPSRY,1997,39.565754
NZL,BUPPSRY,1998,38.636364
NZL,BUPPSRY,1999,38.037067
NZL,BUPPSRY,2000,36.803673
NZL,BUPPSRY,2001,35.522774
NZL,BUPPSRY,2002,34.41552
NZL,BUPPSRY,2003,33.131687
NZL,BUPPSRY,2004,32.920467
NZL,BUPPSRY,2005,31.6005
NZL,BUPPSRY,2006,31.062853
NZL,BUPPSRY,2007,28.924793
NZL,BUPPSRY,2008,27.94714
NZL,BUPPSRY,2009,27.84214
NZL,BUPPSRY,2010,26.960302
NZL,BUPPSRY,2011,25.886049
NZL,BUPPSRY,2012,25.939383
NZL,BUPPSRY,2013,28.640007
NZL,BUPPSRY,2014,25.924784
NZL,BUPPSRY,2015,25.277622
NZL,BUPPSRY,2016,23.423424
NZL,TRY,2014,35.628941
NZL,TRY,2015,34.040531
NZL,TRY,2016,36.275139
NZL,UPPSRY,2014,38.446278
NZL,UPPSRY,2015,40.681847
NZL,UPPSRY,2016,40.301437
NOR,BUPPSRY,1981,33.506577
NOR,BUPPSRY,1989,22.569614
NOR,BUPPSRY,1991,20.871677
NOR,BUPPSRY,1992,20.986521
NOR,BUPPSRY,1994,19.315317
NOR,BUPPSRY,1995,18.810703
NOR,BUPPSRY,2005,22.786383
NOR,BUPPSRY,2006,21.103868
NOR,BUPPSRY,2007,21.07445
NOR,BUPPSRY,2008,19.278467
NOR,BUPPSRY,2009,19.276142
NOR,BUPPSRY,2010,19.372442
NOR,BUPPSRY,2011,18.103582
NOR,BUPPSRY,2012,17.945995
NOR,BUPPSRY,2013,17.591412
NOR,BUPPSRY,2014,18.052679
NOR,BUPPSRY,2015,17.628136
NOR,BUPPSRY,2016,17.761009
NOR,TRY,1981,15.624827
NOR,TRY,1989,22.862726
NOR,TRY,1991,24.811007
NOR,TRY,1992,25.280275
NOR,TRY,1994,27.359604
NOR,TRY,1995,28.633411
NOR,TRY,2005,32.692787
NOR,TRY,2006,32.926327
NOR,TRY,2007,34.198307
NOR,TRY,2008,36.004189
NOR,TRY,2009,36.698498
NOR,TRY,2010,37.284328
NOR,TRY,2011,38.053513
NOR,TRY,2012,38.561893
NOR,TRY,2013,39.770252
NOR,TRY,2014,41.757915
NOR,TRY,2015,42.706734
NOR,TRY,2016,43.016758
NOR,UPPSRY,1981,50.868595
NOR,UPPSRY,1989,54.567661
NOR,UPPSRY,1991,54.317318
NOR,UPPSRY,1992,53.733204
NOR,UPPSRY,1994,53.325081
NOR,UPPSRY,1995,52.555885
NOR,UPPSRY,2005,44.520832
NOR,UPPSRY,2006,45.969803
NOR,UPPSRY,2007,44.727242
NOR,UPPSRY,2008,44.717346
NOR,UPPSRY,2009,44.02536
NOR,UPPSRY,2010,43.343231
NOR,UPPSRY,2011,43.842903
NOR,UPPSRY,2012,43.492111
NOR,UPPSRY,2013,42.638336
NOR,UPPSRY,2014,40.189404
NOR,UPPSRY,2015,39.665131
NOR,UPPSRY,2016,39.222229
POL,BUPPSRY,1995,26.256752
POL,BUPPSRY,1997,22.954578
POL,BUPPSRY,1998,21.707138
POL,BUPPSRY,1999,21.480509
POL,BUPPSRY,2000,20.119442
POL,BUPPSRY,2001,19.421961
POL,BUPPSRY,2002,18.766407
POL,BUPPSRY,2003,17.379782
POL,BUPPSRY,2004,16.07354
POL,BUPPSRY,2005,14.887128
POL,BUPPSRY,2006,14.18797
POL,BUPPSRY,2007,13.698365
POL,BUPPSRY,2008,12.851042
POL,BUPPSRY,2009,12.027865
POL,BUPPSRY,2010,11.485272
POL,BUPPSRY,2011,11.087381
POL,BUPPSRY,2012,10.402209
POL,BUPPSRY,2013,9.8658543
POL,BUPPSRY,2014,9.4829636
POL,BUPPSRY,2015,9.2220259
POL,BUPPSRY,2016,8.6792269
POL,TRY,1995,13.149148
POL,TRY,1997,10.228083
POL,TRY,1998,10.851001
POL,TRY,1999,11.2755
POL,TRY,2000,11.36204
POL,TRY,2001,11.885846
POL,TRY,2002,12.585118
POL,TRY,2003,14.17064
POL,TRY,2004,15.709586
POL,TRY,2005,16.926928
POL,TRY,2006,17.891872
POL,TRY,2007,18.688519
POL,TRY,2008,19.565832
POL,TRY,2009,21.150869
POL,TRY,2010,22.468407
POL,TRY,2011,23.283596
POL,TRY,2012,24.512804
POL,TRY,2013,25.755669
POL,TRY,2014,26.995474
POL,TRY,2015,27.747267
POL,TRY,2016,28.711193
POL,UPPSRY,1995,60.594101
POL,UPPSRY,1997,66.817337
POL,UPPSRY,1998,67.441864
POL,UPPSRY,1999,67.243988
POL,UPPSRY,2000,68.518517
POL,UPPSRY,2001,68.692192
POL,UPPSRY,2002,68.648476
POL,UPPSRY,2003,68.449577
POL,UPPSRY,2004,68.216873
POL,UPPSRY,2005,68.185944
POL,UPPSRY,2006,67.920158
POL,UPPSRY,2007,67.613113
POL,UPPSRY,2008,67.583122
POL,UPPSRY,2009,66.821266
POL,UPPSRY,2010,66.046318
POL,UPPSRY,2011,65.629021
POL,UPPSRY,2012,65.084984
POL,UPPSRY,2013,64.378479
POL,UPPSRY,2014,63.521564
POL,UPPSRY,2015,63.030708
POL,UPPSRY,2016,62.609581
PRT,BUPPSRY,1994,80.88382
PRT,BUPPSRY,1995,79.913086
PRT,BUPPSRY,1998,82.148552
PRT,BUPPSRY,1999,81.158997
PRT,BUPPSRY,2000,80.625755
PRT,BUPPSRY,2001,79.761848
PRT,BUPPSRY,2002,79.307739
PRT,BUPPSRY,2003,77.178673
PRT,BUPPSRY,2004,74.843437
PRT,BUPPSRY,2005,73.549492
PRT,BUPPSRY,2006,72.390388
PRT,BUPPSRY,2007,72.544418
PRT,BUPPSRY,2008,71.75206
PRT,BUPPSRY,2009,70.095329
PRT,BUPPSRY,2010,68.082458
PRT,BUPPSRY,2011,64.972481
PRT,BUPPSRY,2012,62.369896
PRT,BUPPSRY,2013,59.952484
PRT,BUPPSRY,2014,56.719505
PRT,BUPPSRY,2015,54.877064
PRT,BUPPSRY,2016,53.091141
PRT,TRY,1994,10.669723
PRT,TRY,1995,11.021688
PRT,TRY,1998,8.3049736
PRT,TRY,1999,8.6823721
PRT,TRY,2000,8.8429394
PRT,TRY,2001,9.2361002
PRT,TRY,2002,9.4179335
PRT,TRY,2003,10.958982
PRT,TRY,2004,12.516933
PRT,TRY,2005,12.844431
PRT,TRY,2006,13.480192
PRT,TRY,2007,13.692096
PRT,TRY,2008,14.300379
PRT,TRY,2009,14.66682
PRT,TRY,2010,15.445285
PRT,TRY,2011,17.25703
PRT,TRY,2012,18.534111
PRT,TRY,2013,19.307142
PRT,TRY,2014,21.7169
PRT,TRY,2015,22.857506
PRT,TRY,2016,23.847389
PRT,UPPSRY,1994,8.446456
PRT,UPPSRY,1995,9.0652218
PRT,UPPSRY,1998,9.5464764
PRT,UPPSRY,1999,10.158633
PRT,UPPSRY,2000,10.531308
PRT,UPPSRY,2001,11.002051
PRT,UPPSRY,2002,11.274323
PRT,UPPSRY,2003,11.862341
PRT,UPPSRY,2004,12.639626
PRT,UPPSRY,2005,13.606074
PRT,UPPSRY,2006,14.129419
PRT,UPPSRY,2007,13.763488
PRT,UPPSRY,2008,13.947564
PRT,UPPSRY,2009,15.237852
PRT,UPPSRY,2010,16.472258
PRT,UPPSRY,2011,17.770487
PRT,UPPSRY,2012,19.095991
PRT,UPPSRY,2013,20.740372
PRT,UPPSRY,2014,21.563595
PRT,UPPSRY,2015,22.26543
PRT,UPPSRY,2016,23.06147
SVK,BUPPSRY,1997,21.415857
SVK,BUPPSRY,1998,19.799397
SVK,BUPPSRY,1999,17.563154
SVK,BUPPSRY,2000,16.193579
SVK,BUPPSRY,2001,14.879944
SVK,BUPPSRY,2002,14.090524
SVK,BUPPSRY,2003,13.300556
SVK,BUPPSRY,2004,13.002023
SVK,BUPPSRY,2005,12.130613
SVK,BUPPSRY,2006,11.190296
SVK,BUPPSRY,2007,10.840645
SVK,BUPPSRY,2008,10.066078
SVK,BUPPSRY,2009,9.0549088
SVK,BUPPSRY,2010,9.034791
SVK,BUPPSRY,2011,8.7385187
SVK,BUPPSRY,2012,8.2851295
SVK,BUPPSRY,2013,8.2006197
SVK,BUPPSRY,2014,9.1611462
SVK,BUPPSRY,2015,8.7147398
SVK,BUPPSRY,2016,8.2509651
SVK,TRY,1997,10.498405
SVK,TRY,1998,10.290984
SVK,TRY,1999,10.064605
SVK,TRY,2000,10.37334
SVK,TRY,2001,10.942797
SVK,TRY,2002,10.958904
SVK,TRY,2003,11.784762
SVK,TRY,2004,12.776853
SVK,TRY,2005,14.004099
SVK,TRY,2006,14.567307
SVK,TRY,2007,14.438412
SVK,TRY,2008,14.763523
SVK,TRY,2009,15.762831
SVK,TRY,2010,17.327984
SVK,TRY,2011,18.617317
SVK,TRY,2012,18.979084
SVK,TRY,2013,19.87734
SVK,TRY,2014,20.379578
SVK,TRY,2015,21.149881
SVK,TRY,2016,21.979519
SVK,UPPSRY,1997,68.085739
SVK,UPPSRY,1998,69.909622
SVK,UPPSRY,1999,72.372238
SVK,UPPSRY,2000,73.433083
SVK,UPPSRY,2001,74.177261
SVK,UPPSRY,2002,74.950569
SVK,UPPSRY,2003,74.91468
SVK,UPPSRY,2004,74.221123
SVK,UPPSRY,2005,73.865288
SVK,UPPSRY,2006,74.242401
SVK,UPPSRY,2007,74.72094
SVK,UPPSRY,2008,75.170403
SVK,UPPSRY,2009,75.182259
SVK,UPPSRY,2010,73.63723
SVK,UPPSRY,2011,72.644165
SVK,UPPSRY,2012,72.735786
SVK,UPPSRY,2013,71.922043
SVK,UPPSRY,2014,70.459274
SVK,UPPSRY,2015,70.135376
SVK,UPPSRY,2016,69.769516
ESP,BUPPSRY,1981,89.666626
ESP,BUPPSRY,1989,80.21312
ESP,BUPPSRY,1991,78.183922
ESP,BUPPSRY,1992,77.053749
ESP,BUPPSRY,1994,73.768227
ESP,BUPPSRY,1995,71.952583
ESP,BUPPSRY,1997,66.962067
ESP,BUPPSRY,1998,65.352112
ESP,BUPPSRY,1999,63.538891
ESP,BUPPSRY,2000,61.405891
ESP,BUPPSRY,2001,59.625759
ESP,BUPPSRY,2002,57.760826
ESP,BUPPSRY,2003,56.340916
ESP,BUPPSRY,2004,54.636044
ESP,BUPPSRY,2005,51.243546
ESP,BUPPSRY,2006,50.311646
ESP,BUPPSRY,2007,49.358929
ESP,BUPPSRY,2008,48.898933
ESP,BUPPSRY,2009,48.375061
ESP,BUPPSRY,2010,47.127037
ESP,BUPPSRY,2011,45.960678
ESP,BUPPSRY,2012,45.344112
ESP,BUPPSRY,2013,44.545616
ESP,BUPPSRY,2014,43.382374
ESP,BUPPSRY,2015,42.565994
ESP,BUPPSRY,2016,41.726074
ESP,TRY,1981,5.5986242
ESP,TRY,1989,9.2956858
ESP,TRY,1991,9.8881588
ESP,TRY,1992,13.066113
ESP,TRY,1994,15.000957
ESP,TRY,1995,16.106016
ESP,TRY,1997,19.111237
ESP,TRY,1998,20.159647
ESP,TRY,1999,21.257387
ESP,TRY,2000,22.704889
ESP,TRY,2001,23.751223
ESP,TRY,2002,24.921057
ESP,TRY,2003,25.625629
ESP,TRY,2004,26.748661
ESP,TRY,2005,28.518797
ESP,TRY,2006,28.809401
ESP,TRY,2007,29.27644
ESP,TRY,2008,29.519304
ESP,TRY,2009,29.989544
ESP,TRY,2010,31.016668
ESP,TRY,2011,31.91456
ESP,TRY,2012,32.649994
ESP,TRY,2013,33.734821
ESP,TRY,2014,34.678776
ESP,TRY,2015,35.081161
ESP,TRY,2016,35.693489
ESP,UPPSRY,1981,4.7347522
ESP,UPPSRY,1989,10.491197
ESP,UPPSRY,1991,11.927919
ESP,UPPSRY,1992,9.8801394
ESP,UPPSRY,1994,11.230815
ESP,UPPSRY,1995,11.941401
ESP,UPPSRY,1997,13.9267
ESP,UPPSRY,1998,14.488239
ESP,UPPSRY,1999,15.203723
ESP,UPPSRY,2000,15.889219
ESP,UPPSRY,2001,16.623016
ESP,UPPSRY,2002,17.318115
ESP,UPPSRY,2003,18.033455
ESP,UPPSRY,2004,18.615295
ESP,UPPSRY,2005,20.237658
ESP,UPPSRY,2006,20.878954
ESP,UPPSRY,2007,21.364632
ESP,UPPSRY,2008,21.58176
ESP,UPPSRY,2009,21.635395
ESP,UPPSRY,2010,21.856297
ESP,UPPSRY,2011,22.12476
